source,dataset,department,dataset_url,licence_name,licence_version,licence_url,attribution,download_date
City of Quinte West,Trenton Memorial Hospital,,https://geodata-quintewest.opendata.arcgis.com/datasets/b35003cd8eba4e619d5b58537fdbbd39_0/explore?,City of Quinte West Open Data Licence 1.0,1,https://geodata-quintewest.opendata.arcgis.com/,,2024-12-17
City of Quinte West,Quinte West OPP Station,,https://geodata-quintewest.opendata.arcgis.com/datasets/b47e5ccc777d469c87b93cb72eb17712_0/explore?,City of Quinte West Open Data Licence 1.0,1,https://geodata-quintewest.opendata.arcgis.com/,,2024-12-17
City of Quinte West,Building Footprints in the City of Quinte West,,https://geodata-quintewest.opendata.arcgis.com/datasets/59c6e1661961437e885f949a01f31bd6_0/explore?,City of Quinte West Open Data Licence 1.0,1,https://geodata-quintewest.opendata.arcgis.com/,,2024-12-17
City of Quinte West,Quinte West Schools,,https://geodata-quintewest.opendata.arcgis.com/datasets/abcb4687fae64adab23cfc35412414eb_0/explore,City of Quinte West Open Data Licence 1.0,1,https://geodata-quintewest.opendata.arcgis.com/,,2024-12-17
City of Regina,Emergency Services Locations,,https://open.regina.ca/dataset/emergency-services,Open Government Licence - City of Regina,2,https://www.regina.ca/city-government/open-data/open-government-licence/index.html,Contains information licensed under the Open Government Licence - City of Regina.,2025-01-08
City of Regina,Building Outlines,,https://open.regina.ca/dataset/building-outline,Open Government Licence - City of Regina,2,https://www.regina.ca/city-government/open-data/open-government-licence/index.html,Contains information licensed under the Open Government Licence - City of Regina.,2024-11-15
City of Regina,Address Points Geospatial Shapefile,,https://open.regina.ca/dataset/address/resource/a364ce80-867f-4d6c-b1b9-51cca1958f53,Open Government Licence - City of Regina,2,https://www.regina.ca/city-government/open-data/open-government-licence/index.html,Contains information licensed under the Open Government Licence - City of Regina.,2025-01-08
City of Regina,School Locations - City of Regina,,https://open.regina.ca/dataset/schools-location,Open Government Licence - City of Regina,2,https://www.regina.ca/city-government/open-data/open-government-licence/index.html,Contains information licensed under the Open Government Licence - City of Regina.,2025-01-08
City of Regina,Park Amenities Geospatial Shapefile,,https://open.regina.ca/dataset/parks-and-amenities/resource/2078d40d-f984-4c5c-925f-09958bbba317,Open Government Licence - City of Regina,2,https://www.regina.ca/city-government/open-data/open-government-licence/index.html,Contains information licensed under the Open Government Licence - City of Regina.,2025-01-08
City of Saint John,Arenas,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/26739d455b0e442984590ae77c4f4338_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Medical Clinics,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/d851fb3388704546b686cd473be23e8f_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Libraries,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/abd73ed477f74ef9a86000f53894a207_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Convents,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/ece0ee6897284314922f3d84f05e47ca_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Hospitals,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/ee35fdb0adf74d8283ab305aa352fc2d_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Police Stations,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/06157c0cbec841b692fa420a587b06af_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Museums,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/45746252619b44859bb13957e404f595_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Theatres,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/5d5537a071ca4a6ab037e0772a68cba8_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Shopping Centres,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/a71446f8ead64f24ac3fd08136716366_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Psychiatric Treatment Facilities,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/e7d9960fbf104711b1b605e6f4c5ae7c_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Financial Institutions,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/6ee3d657775e441c92cbd5f6e1d7d735_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Nursing Homes,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/83743ddfdb8a41b0b10936ac971cdc50_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Adult Residential Facilities,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/127e3dc44e464936833b3e13d424286d_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Grocery Stores,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/966823afcb7348b6bf34b6c6dde676b6_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Fire Stations,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/8373c0dda36847489f8f59a37eda1634_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,City Facilities,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/b477bbe79f50459fb9fb291f2eddf3a0_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Schools,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/71044b63c36c4df39141eeb4ff613371_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Community Centres,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/d61081f045254f6298f05ea899a869cc_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Places of Worship,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/2e3a3cd52b7e4d2e8a405c39205b4949_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Saint John,Lighthouses,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/74447baa0a6b4a93a2c26b80eb79bdab_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Civic Addresses,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/88d9dbea7fad4767a9870c5666ec4c71_1/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Building Footprints,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/34b6e31364f442f883035946b7d2c9a5_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-11-12
City of Saint John,Hospice Care Facilities,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/e87310788c124e4f966340ac84f837bb_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Convention Centre,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/f5d4173c0e004140be8bbd06d6c4394b_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2025-01-02
City of Saint John,Courthouse,,https://catalogue-saintjohn.opendata.arcgis.com/datasets/6683fe61af0849929b694b35840dfc51_0/explore,Open Government Licence - City of Saint John,01.0,https://saintjohn.maps.arcgis.com/sharing/rest/content/items/2b0da92076ce4cf48cda63a86fdc316f/data,Contains information licensed under the Open Government Licence - City of Saint John,2024-12-24
City of Sarnia,Addresses Open Data,,https://city-of-sarnia.hub.arcgis.com/datasets/bee3b663b41743218ac5f4140d8b15ed_0/explore,Open Government Licence - City of Sarnia,,https://city-of-sarnia.hub.arcgis.com/pages/terms-of-use,Contains information licensed under the Open Government Licence - City of Sarnia,2025-01-15
City of Sarnia,Buildings Open Data,,https://city-of-sarnia.hub.arcgis.com/datasets/fa35bc94d0b64bbbab7c44f8f802201e_2/explore,Open Government Licence - City of Sarnia,,https://city-of-sarnia.hub.arcgis.com/pages/terms-of-use,Contains information licensed under the Open Government Licence - City of Sarnia,2024-12-16
City of St. Catharines,St. Catharines Building Polygons,,https://niagaraopendata.ca/dataset/st-catharines-building-polygons,CC BY 4.0,4,https://creativecommons.org/licenses/by/4.0/,"Data provided by St. Catharines, under the Creative Commons by 4.0 licence, https://creativecommons.org/licenses/by/4.0/.",2024-12-09
City of Surrey,Schools,,https://data.surrey.ca/dataset/schools,Open Government License - City of Surrey.,2,https://data.surrey.ca/pages/open-government-licence-surrey,Contains information licensed under the Open Government License - City of Surrey.,2024-12-04
City of Surrey,Heritage Sites,,https://data.surrey.ca/dataset/heritage-sites,Open Government License - City of Surrey.,2,https://data.surrey.ca/pages/open-government-licence-surrey,Contains information licensed under the Open Government License - City of Surrey.,2025-01-14
City of Surrey,Restaurants,,https://data.surrey.ca/dataset/restaurants,Open Government License - City of Surrey.,2,https://data.surrey.ca/pages/open-government-licence-surrey,Contains information licensed under the Open Government License - City of Surrey.,2025-01-14
